,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,master_metadata_album_artist_name,master_metadata_album_album_name,genres,artist_popularity
1876,0.639,0.616,7,-6.343,1,0.032,0.0255,0.41,0.105,0.8150000000000001,119.129,audio_features,1ZHSmc2m66fqF0BaRuS9d2,spotify:track:1ZHSmc2m66fqF0BaRuS9d2,https://api.spotify.com/v1/tracks/1ZHSmc2m66fqF0BaRuS9d2,https://api.spotify.com/v1/audio-analysis/1ZHSmc2m66fqF0BaRuS9d2,167413,4,Barbara Acklin,20 Greatest Hits,"['chicago soul', 'classic soul']",35.0
1877,0.453,0.376,9,-7.351,1,0.0283,0.267,0.0,0.0732,0.466,122.857,audio_features,0sI75PXfGgoSl54hUlLTUW,spotify:track:0sI75PXfGgoSl54hUlLTUW,https://api.spotify.com/v1/tracks/0sI75PXfGgoSl54hUlLTUW,https://api.spotify.com/v1/audio-analysis/0sI75PXfGgoSl54hUlLTUW,178500,4,andreas odbjerg,hjem fra fabrikken,"['danish pop', 'scandinavian r&b']",55.0
1878,0.604,0.387,9,-6.879,0,0.0314,0.841,0.0,0.109,0.455,113.837,audio_features,0zn5Sa8fRjpUo7XXUaNRTB,spotify:track:0zn5Sa8fRjpUo7XXUaNRTB,https://api.spotify.com/v1/tracks/0zn5Sa8fRjpUo7XXUaNRTB,https://api.spotify.com/v1/audio-analysis/0zn5Sa8fRjpUo7XXUaNRTB,179040,4,James TW,Hopeless Romantics,"['neo mellow', 'pop', 'pop rock', 'post-teen pop', 'uk pop']",66.0
1879,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3,Joji,Glimpse of Us,['viral pop'],86.0
1880,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,audio_features,3sa06xVNmLLYIxdNNmVQN8,spotify:track:3sa06xVNmLLYIxdNNmVQN8,https://api.spotify.com/v1/tracks/3sa06xVNmLLYIxdNNmVQN8,https://api.spotify.com/v1/audio-analysis/3sa06xVNmLLYIxdNNmVQN8,177689,4,Jax Jones,Where Did You Go (feat. MNEK),"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']",73.0
1881,0.393,0.207,10,-11.865,1,0.0392,0.877,0.0,0.104,0.262,163.99,audio_features,29Ns3avs48iQhNQgrHMEkm,spotify:track:29Ns3avs48iQhNQgrHMEkm,https://api.spotify.com/v1/tracks/29Ns3avs48iQhNQgrHMEkm,https://api.spotify.com/v1/audio-analysis/29Ns3avs48iQhNQgrHMEkm,231966,4,Megan Davies,"See You Again, Love Me Like You Do, Sugar","['acoustic cover', 'channel pop', 'viral pop']",52.0
1882,0.5690000000000001,0.86,9,-4.116,1,0.043,0.135,0.0,0.153,0.289,90.937,audio_features,6XNANAB7sFvkfho6bMCp7o,spotify:track:6XNANAB7sFvkfho6bMCp7o,https://api.spotify.com/v1/tracks/6XNANAB7sFvkfho6bMCp7o,https://api.spotify.com/v1/audio-analysis/6XNANAB7sFvkfho6bMCp7o,270960,4,Jaden,ERYS,"['pop', 'rap']",68.0
1883,0.0931,0.0341,2,-31.665,0,0.0394,0.986,0.905,0.086,0.0961,74.9,audio_features,69kYmruTUnQBlMXp5dPidN,spotify:track:69kYmruTUnQBlMXp5dPidN,https://api.spotify.com/v1/tracks/69kYmruTUnQBlMXp5dPidN,https://api.spotify.com/v1/audio-analysis/69kYmruTUnQBlMXp5dPidN,66000,5,Edwin Pearson,Golden Skies,[],53.0
1884,0.745,0.773,6,-5.357,0,0.0278,0.0188,1.11e-06,0.271,0.781,132.982,audio_features,1ebrwf8UBgFjiflrypj1dp,spotify:track:1ebrwf8UBgFjiflrypj1dp,https://api.spotify.com/v1/tracks/1ebrwf8UBgFjiflrypj1dp,https://api.spotify.com/v1/audio-analysis/1ebrwf8UBgFjiflrypj1dp,198679,4,Medina,Som Stjernerne,['danish pop'],53.0
1885,0.714,0.73,0,-5.564,1,0.0438,0.0256,0.0,0.177,0.873,97.983,audio_features,1Za3bmODi0tz9pnlZE58ug,spotify:track:1Za3bmODi0tz9pnlZE58ug,https://api.spotify.com/v1/tracks/1Za3bmODi0tz9pnlZE58ug,https://api.spotify.com/v1/audio-analysis/1Za3bmODi0tz9pnlZE58ug,159851,4,Imagine Dragons,Mercury - Act 1,"['modern rock', 'rock']",87.0
1886,0.582,0.253,10,-11.43,1,0.0259,0.8270000000000001,2.950000000000001e-05,0.091,0.294,90.186,audio_features,5rwq6R0Uq0BngM3rdmCeNg,spotify:track:5rwq6R0Uq0BngM3rdmCeNg,https://api.spotify.com/v1/tracks/5rwq6R0Uq0BngM3rdmCeNg,https://api.spotify.com/v1/audio-analysis/5rwq6R0Uq0BngM3rdmCeNg,277000,4,Howie Day,Stop All the World Now (Special Edition),"['acoustic pop', 'neo mellow', 'pop rock']",54.0
1887,0.627,0.8,5,-5.099,1,0.0318,0.0618,0.0,0.139,0.591,101.991,audio_features,0UckrHpIUReOPmcvTtea8B,spotify:track:0UckrHpIUReOPmcvTtea8B,https://api.spotify.com/v1/tracks/0UckrHpIUReOPmcvTtea8B,https://api.spotify.com/v1/audio-analysis/0UckrHpIUReOPmcvTtea8B,197969,4,Bjørnskov,Nu,['danish pop'],43.0
1888,0.374,0.168,4,-12.878,1,0.042,0.786,0.949,0.108,0.109,155.946,audio_features,50fsjQFw2Altk27rjaBGzg,spotify:track:50fsjQFw2Altk27rjaBGzg,https://api.spotify.com/v1/tracks/50fsjQFw2Altk27rjaBGzg,https://api.spotify.com/v1/audio-analysis/50fsjQFw2Altk27rjaBGzg,227736,4,Alicks,Help Me Out,['lo-fi beats'],48.0
1889,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74,audio_features,1sOW4PuG5X3Ie3EXUhAopJ,spotify:track:1sOW4PuG5X3Ie3EXUhAopJ,https://api.spotify.com/v1/tracks/1sOW4PuG5X3Ie3EXUhAopJ,https://api.spotify.com/v1/audio-analysis/1sOW4PuG5X3Ie3EXUhAopJ,355960,4,The Weeknd,After Hours,"['canadian contemporary r&b', 'canadian pop', 'pop']",93.0
1890,0.511,0.678,4,-6.858,0,0.869,0.241,0.0,0.0948,0.405,212.137,audio_features,63Ly2sEzloc9s0yAXlMi6r,spotify:track:63Ly2sEzloc9s0yAXlMi6r,https://api.spotify.com/v1/tracks/63Ly2sEzloc9s0yAXlMi6r,https://api.spotify.com/v1/audio-analysis/63Ly2sEzloc9s0yAXlMi6r,253585,4,BANKS,Warm Water (Snakehips Remix),['electropop'],59.0
1891,0.784,0.772,0,-6.022,0,0.209,0.152,0.0,0.148,0.879,124.996,audio_features,5nB3zVeuHoAHmwHQuQqhzD,spotify:track:5nB3zVeuHoAHmwHQuQqhzD,https://api.spotify.com/v1/tracks/5nB3zVeuHoAHmwHQuQqhzD,https://api.spotify.com/v1/audio-analysis/5nB3zVeuHoAHmwHQuQqhzD,166459,4,Gilli,Carnival,"['danish hip hop', 'danish pop']",65.0
1892,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4,Elton John,Too Low For Zero,"['glam rock', 'mellow gold', 'piano rock']",84.0
1893,0.807,0.75,11,-4.396,1,0.237,0.17,0.0,0.164,0.961,141.176,audio_features,6A3SB2C4U6JtCavQOXLYNN,spotify:track:6A3SB2C4U6JtCavQOXLYNN,https://api.spotify.com/v1/tracks/6A3SB2C4U6JtCavQOXLYNN,https://api.spotify.com/v1/audio-analysis/6A3SB2C4U6JtCavQOXLYNN,139574,4,Benzz,Je M'appelle,[],62.0
1894,0.737,0.241,9,-16.034,0,0.0882,0.51,0.00572,0.108,0.345,100.0,audio_features,7zlGyAsvNMOdhTU068f79f,spotify:track:7zlGyAsvNMOdhTU068f79f,https://api.spotify.com/v1/tracks/7zlGyAsvNMOdhTU068f79f,https://api.spotify.com/v1/audio-analysis/7zlGyAsvNMOdhTU068f79f,121522,4,Teqkoi,Please Come Back,"['lo-fi chill', 'sad lo-fi']",60.0
1895,0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099,audio_features,30bqVoKjX479ab90a8Pafp,spotify:track:30bqVoKjX479ab90a8Pafp,https://api.spotify.com/v1/tracks/30bqVoKjX479ab90a8Pafp,https://api.spotify.com/v1/audio-analysis/30bqVoKjX479ab90a8Pafp,142000,4,Lil Peep,Star Shopping,"['emo rap', 'lgbtq+ hip hop']",82.0
1896,0.707,0.632,10,-7.031,1,0.0789,0.103,1.0900000000000002e-05,0.0841,0.372,97.04,audio_features,1LhMopPAallLeaeNutqbgS,spotify:track:1LhMopPAallLeaeNutqbgS,https://api.spotify.com/v1/tracks/1LhMopPAallLeaeNutqbgS,https://api.spotify.com/v1/audio-analysis/1LhMopPAallLeaeNutqbgS,278893,4,Justin Timberlake,Man of the Woods,"['dance pop', 'pop']",78.0
1897,0.475,0.5650000000000001,1,-7.853,0,0.0378,0.0578,4.84e-05,0.341,0.154,165.091,audio_features,1M7qLcfozANPcMKfgMEHOt,spotify:track:1M7qLcfozANPcMKfgMEHOt,https://api.spotify.com/v1/tracks/1M7qLcfozANPcMKfgMEHOt,https://api.spotify.com/v1/audio-analysis/1M7qLcfozANPcMKfgMEHOt,215520,4,Miley Cyrus,Plastic Hearts,"['dance pop', 'pop', 'post-teen pop']",80.0
1898,0.735,0.305,11,-11.188,0,0.0582,0.952,0.0002209999999999,0.134,0.478,89.912,audio_features,5hJCwJmESqgZa4FSc5gwfe,spotify:track:5hJCwJmESqgZa4FSc5gwfe,https://api.spotify.com/v1/tracks/5hJCwJmESqgZa4FSc5gwfe,https://api.spotify.com/v1/audio-analysis/5hJCwJmESqgZa4FSc5gwfe,203267,4,Justin Bieber,Mom Songs,"['canadian pop', 'pop']",90.0
1899,0.475,0.87,8,-4.054,1,0.33,0.206,0.0,0.352,0.811,86.719,audio_features,696pTNllVLM7EK9wMIuYdJ,spotify:track:696pTNllVLM7EK9wMIuYdJ,https://api.spotify.com/v1/tracks/696pTNllVLM7EK9wMIuYdJ,https://api.spotify.com/v1/audio-analysis/696pTNllVLM7EK9wMIuYdJ,171150,5,NODE,3,"['danish hip hop', 'danish pop']",47.0
1900,0.5670000000000001,0.399,10,-9.109,1,0.0277,0.836,4.38e-06,0.11,0.193,82.027,audio_features,1xca56AOpe6oNTAl9Ih239,spotify:track:1xca56AOpe6oNTAl9Ih239,https://api.spotify.com/v1/tracks/1xca56AOpe6oNTAl9Ih239,https://api.spotify.com/v1/audio-analysis/1xca56AOpe6oNTAl9Ih239,221001,3,Sandro Cavazza,Shameless,"['swedish pop', 'tropical house']",65.0
1901,0.807,0.287,1,-9.852,0,0.0386,0.6000000000000001,0.0,0.105,0.466,89.975,audio_features,6tlan2FHMyIKBRR62zxusZ,spotify:track:6tlan2FHMyIKBRR62zxusZ,https://api.spotify.com/v1/tracks/6tlan2FHMyIKBRR62zxusZ,https://api.spotify.com/v1/audio-analysis/6tlan2FHMyIKBRR62zxusZ,157334,4,Pink Sweat$,Volume 2 EP,"['bedroom soul', 'chill r&b', 'pop']",69.0
1902,0.735,0.627,8,-5.295,1,0.0681,0.291,0.0,0.147,0.306,114.936,audio_features,13S94fbOuw2M66UchaCz2k,spotify:track:13S94fbOuw2M66UchaCz2k,https://api.spotify.com/v1/tracks/13S94fbOuw2M66UchaCz2k,https://api.spotify.com/v1/audio-analysis/13S94fbOuw2M66UchaCz2k,240689,4,Lukas Graham,HERE (For Christmas),"['danish pop', 'pop', 'scandipop']",70.0
1903,0.78,0.6940000000000001,6,-7.275,0,0.174,0.223,0.0,0.125,0.879,140.039,audio_features,7hVL7INx4Vi2mrP9GwSiIq,spotify:track:7hVL7INx4Vi2mrP9GwSiIq,https://api.spotify.com/v1/tracks/7hVL7INx4Vi2mrP9GwSiIq,https://api.spotify.com/v1/audio-analysis/7hVL7INx4Vi2mrP9GwSiIq,230571,4,Josef Franch,Don Juan,[],22.0
1904,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,audio_features,0aoUM0zcu0kCX7Cv7O939I,spotify:track:0aoUM0zcu0kCX7Cv7O939I,https://api.spotify.com/v1/tracks/0aoUM0zcu0kCX7Cv7O939I,https://api.spotify.com/v1/audio-analysis/0aoUM0zcu0kCX7Cv7O939I,208547,4,Ed Sheeran,=,"['pop', 'uk pop']",90.0
1905,0.719,0.66,5,-6.362,1,0.0385,0.0954,2.87e-06,0.0457,0.845,127.961,audio_features,0xwzS5o7j1dflP9FyyvM2P,spotify:track:0xwzS5o7j1dflP9FyyvM2P,https://api.spotify.com/v1/tracks/0xwzS5o7j1dflP9FyyvM2P,https://api.spotify.com/v1/audio-analysis/0xwzS5o7j1dflP9FyyvM2P,170270,4,EYJAA,Don't Forget About Me,[],14.0
1906,0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,audio_features,57yeWyaoeTt26p0dlEZukQ,spotify:track:57yeWyaoeTt26p0dlEZukQ,https://api.spotify.com/v1/tracks/57yeWyaoeTt26p0dlEZukQ,https://api.spotify.com/v1/audio-analysis/57yeWyaoeTt26p0dlEZukQ,218190,4,Florence + The Machine,Ceremonials,"['baroque pop', 'pop', 'uk alternative pop']",74.0
1907,0.677,0.6980000000000001,3,-5.793,0,0.352,0.0935,0.0,0.0511,0.8300000000000001,78.443,audio_features,0fLILzjVXRCLC0lsNKcQ8I,spotify:track:0fLILzjVXRCLC0lsNKcQ8I,https://api.spotify.com/v1/tracks/0fLILzjVXRCLC0lsNKcQ8I,https://api.spotify.com/v1/audio-analysis/0fLILzjVXRCLC0lsNKcQ8I,288573,4,50 Cent,Get Rich Or Die Tryin',"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",82.0
1908,0.5630000000000001,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.6880000000000001,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4,Olivia Rodrigo,SOUR,['pop'],83.0
1909,0.705,0.423,0,-5.855,1,0.0451,0.106,0.0,0.209,0.466,123.431,audio_features,5gikplVdSoYfG0YKCRuicp,spotify:track:5gikplVdSoYfG0YKCRuicp,https://api.spotify.com/v1/tracks/5gikplVdSoYfG0YKCRuicp,https://api.spotify.com/v1/audio-analysis/5gikplVdSoYfG0YKCRuicp,229600,4,Mario,Go,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",65.0
1910,0.322,0.291,2,-11.359,1,0.0584,0.685,0.0,0.127,0.153,174.737,audio_features,6MXJdqTuSDXkG21JHWiGko,spotify:track:6MXJdqTuSDXkG21JHWiGko,https://api.spotify.com/v1/tracks/6MXJdqTuSDXkG21JHWiGko,https://api.spotify.com/v1/audio-analysis/6MXJdqTuSDXkG21JHWiGko,255205,3,Aquilo,Silhouettes,['indie folk'],56.0
1911,0.642,0.833,0,-6.719,1,0.0273,0.0414,0.00727,0.365,0.73,134.306,audio_features,5b1KJwt6MWxVmLzKqOUh81,spotify:track:5b1KJwt6MWxVmLzKqOUh81,https://api.spotify.com/v1/tracks/5b1KJwt6MWxVmLzKqOUh81,https://api.spotify.com/v1/audio-analysis/5b1KJwt6MWxVmLzKqOUh81,191800,4,Kim Larsen,Guld & Grønne Skove - Greatest [Remastered],"['classic danish pop', 'danish pop', 'danish pop rock']",55.0
1912,0.451,0.452,1,-9.363,0,0.0574,0.439,0.0,0.478,0.386,57.523,audio_features,1FDV80LC5JnTDAEjPDovER,spotify:track:1FDV80LC5JnTDAEjPDovER,https://api.spotify.com/v1/tracks/1FDV80LC5JnTDAEjPDovER,https://api.spotify.com/v1/audio-analysis/1FDV80LC5JnTDAEjPDovER,190619,4,Plested,First & Foremost,['uk pop'],56.0
1913,0.216,0.107,11,-18.698,1,0.0371,0.143,0.929,0.115,0.145,107.768,audio_features,0G4XK6xkNtADbiTi1acKIN,spotify:track:0G4XK6xkNtADbiTi1acKIN,https://api.spotify.com/v1/tracks/0G4XK6xkNtADbiTi1acKIN,https://api.spotify.com/v1/audio-analysis/0G4XK6xkNtADbiTi1acKIN,55135,3,SULKA,Epoker,[],25.0
1914,0.481,0.0759,6,-14.2,1,0.0601,0.956,0.0,0.154,0.234,98.979,audio_features,2AHKsVXN6BjBO8SEVX6cBC,spotify:track:2AHKsVXN6BjBO8SEVX6cBC,https://api.spotify.com/v1/tracks/2AHKsVXN6BjBO8SEVX6cBC,https://api.spotify.com/v1/audio-analysis/2AHKsVXN6BjBO8SEVX6cBC,305676,4,Anson Seabra,Songs I Wrote in My Bedroom,"['alt z', 'gen z singer-songwriter', 'pop']",68.0
1915,0.208,0.018,0,-36.199,1,0.0419,0.969,0.943,0.118,0.0833,79.314,audio_features,111mQkL4f8vfUzteOkrzWF,spotify:track:111mQkL4f8vfUzteOkrzWF,https://api.spotify.com/v1/tracks/111mQkL4f8vfUzteOkrzWF,https://api.spotify.com/v1/audio-analysis/111mQkL4f8vfUzteOkrzWF,179000,4,JOMALU,Weightless,[],33.0
1916,0.803,0.356,5,-9.026,0,0.0326,0.587,0.0,0.16,0.738,106.952,audio_features,4DmJUNY2LJhbl4ClUpa38T,spotify:track:4DmJUNY2LJhbl4ClUpa38T,https://api.spotify.com/v1/tracks/4DmJUNY2LJhbl4ClUpa38T,https://api.spotify.com/v1/audio-analysis/4DmJUNY2LJhbl4ClUpa38T,189653,4,Justin Bieber,Believe,"['canadian pop', 'pop']",90.0
1917,0.426,0.228,2,-10.552,1,0.0322,0.198,0.13,0.0832,0.0822,147.994,audio_features,01Q3OyB05mLgH01fpdAMPP,spotify:track:01Q3OyB05mLgH01fpdAMPP,https://api.spotify.com/v1/tracks/01Q3OyB05mLgH01fpdAMPP,https://api.spotify.com/v1/audio-analysis/01Q3OyB05mLgH01fpdAMPP,343253,4,M83,"Hurry up, We're Dreaming","['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",69.0
1918,0.846,0.29,9,-14.396,1,0.0358,0.0627,0.00129,0.0786,0.583,89.586,audio_features,3smjXNuVywz0mx8QcdGPmT,spotify:track:3smjXNuVywz0mx8QcdGPmT,https://api.spotify.com/v1/tracks/3smjXNuVywz0mx8QcdGPmT,https://api.spotify.com/v1/audio-analysis/3smjXNuVywz0mx8QcdGPmT,279973,4,Thomas Helmig,'2',"['classic danish pop', 'danish pop', 'danish pop rock']",50.0
1919,0.354,0.015,5,-33.438,1,0.039,0.963,0.894,0.118,0.0899,66.738,audio_features,72cj11O7lJBQiLu3dXzKLV,spotify:track:72cj11O7lJBQiLu3dXzKLV,https://api.spotify.com/v1/tracks/72cj11O7lJBQiLu3dXzKLV,https://api.spotify.com/v1/audio-analysis/72cj11O7lJBQiLu3dXzKLV,193792,4,Trevor Kowalski,New Ambitions,"['calming instrumental', 'focus']",46.0
1920,0.499,0.181,9,-15.359,0,0.0429,0.745,0.00123,0.106,0.0747,111.956,audio_features,3bne7Qit5AbHkX6kWDItYP,spotify:track:3bne7Qit5AbHkX6kWDItYP,https://api.spotify.com/v1/tracks/3bne7Qit5AbHkX6kWDItYP,https://api.spotify.com/v1/audio-analysis/3bne7Qit5AbHkX6kWDItYP,214533,4,Peter Manos,In My Head,[],46.0
1921,0.7030000000000001,0.587,1,-8.75,0,0.186,0.0225,0.00897,0.0517,0.5750000000000001,171.916,audio_features,0d9ldM3NbfIWDZa7IurPmc,spotify:track:0d9ldM3NbfIWDZa7IurPmc,https://api.spotify.com/v1/tracks/0d9ldM3NbfIWDZa7IurPmc,https://api.spotify.com/v1/audio-analysis/0d9ldM3NbfIWDZa7IurPmc,354400,4,Jill Scott,Who Is Jill Scott? (Words and Sounds Vol. 1),"['funk', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",56.0
1922,0.8240000000000001,0.448,0,-14.694,1,0.0953,0.754,3.4e-05,0.126,0.5650000000000001,129.989,audio_features,3nuFetWG4SIUiQ5a7ZIpqi,spotify:track:3nuFetWG4SIUiQ5a7ZIpqi,https://api.spotify.com/v1/tracks/3nuFetWG4SIUiQ5a7ZIpqi,https://api.spotify.com/v1/audio-analysis/3nuFetWG4SIUiQ5a7ZIpqi,88644,4,Kuzu Mellow,Sunflower Feelings,"['aesthetic rap', 'lo-fi rap', 'meme rap', 'sad lo-fi', 'sad rap']",48.0
1923,0.5720000000000001,0.797,0,-4.181,1,0.0497,0.0949,0.0,0.259,0.598,135.76,audio_features,07J3p1GchLPc2kAKFgd1TD,spotify:track:07J3p1GchLPc2kAKFgd1TD,https://api.spotify.com/v1/tracks/07J3p1GchLPc2kAKFgd1TD,https://api.spotify.com/v1/audio-analysis/07J3p1GchLPc2kAKFgd1TD,214720,4,Christopher,Fall So Hard,['danish pop'],59.0
1924,0.557,0.169,6,-10.265,1,0.0383,0.921,0.0,0.105,0.372,75.762,audio_features,5sP1WPrKKjx3MArEVZMLil,spotify:track:5sP1WPrKKjx3MArEVZMLil,https://api.spotify.com/v1/tracks/5sP1WPrKKjx3MArEVZMLil,https://api.spotify.com/v1/audio-analysis/5sP1WPrKKjx3MArEVZMLil,231160,4,Sam Smith,Spotify Singles,"['dance pop', 'pop', 'uk pop']",88.0
1925,0.669,0.669,6,-5.861,1,0.0961,0.0908,0.0,0.0842,0.799,81.957,audio_features,1TCpITklCi5u4imIDWgRJB,spotify:track:1TCpITklCi5u4imIDWgRJB,https://api.spotify.com/v1/tracks/1TCpITklCi5u4imIDWgRJB,https://api.spotify.com/v1/audio-analysis/1TCpITklCi5u4imIDWgRJB,176189,4,DEAN,Regnvejr,['danish hip hop'],27.0
1926,0.683,0.837,0,-5.46,1,0.0307,0.0276,2.9800000000000003e-05,0.0627,0.5650000000000001,115.933,audio_features,02fZLz9BmmOKb5wkueM9D4,spotify:track:02fZLz9BmmOKb5wkueM9D4,https://api.spotify.com/v1/tracks/02fZLz9BmmOKb5wkueM9D4,https://api.spotify.com/v1/audio-analysis/02fZLz9BmmOKb5wkueM9D4,238973,4,James Bay,Chaos And The Calm,"['neo mellow', 'pop']",71.0
1927,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,0.153,145.887,audio_features,2BcMwX1MPV6ZHP4tUT9uq6,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/tracks/2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/audio-analysis/2BcMwX1MPV6ZHP4tUT9uq6,242966,4,Drake,Certified Lover Boy,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97.0
1928,0.605,0.687,8,-6.0,1,0.154,0.0213,0.0,0.121,0.424,167.029,audio_features,63S2dcuoN7GCEtYHKd77PY,spotify:track:63S2dcuoN7GCEtYHKd77PY,https://api.spotify.com/v1/tracks/63S2dcuoN7GCEtYHKd77PY,https://api.spotify.com/v1/audio-analysis/63S2dcuoN7GCEtYHKd77PY,199332,4,Clara,Growing Up Sucks,['danish pop'],45.0
1929,0.234,0.414,1,-8.371,1,0.0476,0.7020000000000001,0.0,0.0391,0.144,78.216,audio_features,0ygOBx60exSPPvnI4sS28r,spotify:track:0ygOBx60exSPPvnI4sS28r,https://api.spotify.com/v1/tracks/0ygOBx60exSPPvnI4sS28r,https://api.spotify.com/v1/audio-analysis/0ygOBx60exSPPvnI4sS28r,230417,3,Aquilo,Silhouettes,['indie folk'],56.0
1930,0.4,0.0514,5,-24.757,1,0.0353,0.933,0.941,0.0754,0.0599,90.059,audio_features,0euv7BpyP4pG2IdnJcyvTN,spotify:track:0euv7BpyP4pG2IdnJcyvTN,https://api.spotify.com/v1/tracks/0euv7BpyP4pG2IdnJcyvTN,https://api.spotify.com/v1/audio-analysis/0euv7BpyP4pG2IdnJcyvTN,148667,4,Sons of Troells,Secret Journeys,[],41.0
1931,0.75,0.726,9,-6.244,1,0.0348,0.000177,2.4800000000000003e-05,0.22,0.673,126.013,audio_features,06bMZsOQ6qQGHCTeM9r9bU,spotify:track:06bMZsOQ6qQGHCTeM9r9bU,https://api.spotify.com/v1/tracks/06bMZsOQ6qQGHCTeM9r9bU,https://api.spotify.com/v1/audio-analysis/06bMZsOQ6qQGHCTeM9r9bU,168849,4,Danser Med Piger,Danser Med Piger,['danish pop'],44.0
1932,0.479,0.642,5,-5.698,0,0.0406,0.281,0.0,0.0871,0.491,83.534,audio_features,0evJyID7cQCwA0UxeL3qs7,spotify:track:0evJyID7cQCwA0UxeL3qs7,https://api.spotify.com/v1/tracks/0evJyID7cQCwA0UxeL3qs7,https://api.spotify.com/v1/audio-analysis/0evJyID7cQCwA0UxeL3qs7,175546,4,Jada,Elements,"['danish pop', 'scandipop']",47.0
1933,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,audio_features,2TE4xW3ImvpltVU0cPcKUn,spotify:track:2TE4xW3ImvpltVU0cPcKUn,https://api.spotify.com/v1/tracks/2TE4xW3ImvpltVU0cPcKUn,https://api.spotify.com/v1/audio-analysis/2TE4xW3ImvpltVU0cPcKUn,220160,4,Shakin' Stevens,Merry Christmas Everyone,"['classic uk pop', 'new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",64.0
1934,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,0.212,118.029,audio_features,0Zm7NKJgoKY6ZWwtoEUILK,spotify:track:0Zm7NKJgoKY6ZWwtoEUILK,https://api.spotify.com/v1/tracks/0Zm7NKJgoKY6ZWwtoEUILK,https://api.spotify.com/v1/audio-analysis/0Zm7NKJgoKY6ZWwtoEUILK,226653,4,Kanye West,Donda,"['chicago rap', 'rap']",90.0
1935,0.739,0.448,10,-10.28,0,0.138,0.189,0.0,0.118,0.553,81.044,audio_features,248OFOZef6ShXv6DGgbnxU,spotify:track:248OFOZef6ShXv6DGgbnxU,https://api.spotify.com/v1/tracks/248OFOZef6ShXv6DGgbnxU,https://api.spotify.com/v1/audio-analysis/248OFOZef6ShXv6DGgbnxU,206533,4,Khalid,American Teen,"['pop', 'pop r&b']",85.0
1936,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,audio_features,7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,4,"Tyler, The Creator",Flower Boy,"['hip hop', 'rap']",83.0
